#KEY	Clip_wcdRFP_II_2	Clip_wcdRFP_III_2	Clip_bamGFP_I_2	Clip_bamGFP_II_2	Clip_bamGFP_III_2
kst	17132	19285	7683	9659	12129
kto	1912	1981	1075	1194	1280
ktub	23	33	0	6	19
kug	16612	14656	6371	8190	8453
kuk	4571	4116	610	1602	1782
kune	1011	1094	870	344	937
kuz	10153	12086	2059	2704	5484
kz	1381	1357	489	608	671
l(1)10Bb	1024	1000	446	370	645
l(1)1Bi	3800	3289	1478	1865	1861
l(1)G0004	281	163	204	250	182
l(1)G0007	1377	1569	736	777	763
l(1)G0020	2652	2544	1183	1483	1734
l(1)G0045	536	460	264	342	304
l(1)G0156	4846	4550	4008	2657	3596
l(1)G0193	8606	8885	3016	2664	4857
l(1)G0196	7576	8548	1614	2075	4693
l(1)G0255	3077	3012	2775	2060	2293
l(1)G0289	16515	16268	10998	7639	11280
l(1)G0320	7192	5103	15454	9367	9593
l(1)G0334	3828	3474	2416	2081	2390
l(1)G0469	2035	1460	855	1364	1175
l(1)sc	0	0	0	0	0
l(2)01289	618	760	43	29	104
l(2)03659	93	69	20	73	85
l(2)05287	4383	4180	1593	1886	2085
l(2)05714	1044	928	328	236	366
l(2)09851	2397	2520	1089	1135	1369
l(2)10685	310	301	223	226	248
l(2)34Fc	2	0	0	6	1
l(2)34Fd	1383	1041	359	668	673
l(2)35Bd	629	706	493	222	465
l(2)35Be	236	185	112	80	130
l(2)35Cc	333	326	123	134	231
l(2)37Bb	713	644	333	341	494
l(2)37Cb	712	746	316	365	409
l(2)37Cc	2876	2597	1678	1413	1906
l(2)37Cd	472	351	172	105	192
l(2)37Cg	554	518	500	357	304
l(2)41Ab	80	110	25	10	54
l(2)SH0834	939	859	567	370	570
l(2)dtl	609	509	290	228	321
l(2)efl	22	11	16	0	6
l(2)gd1	2322	2362	401	556	1232
l(2)gl	14261	15427	4861	5122	8579
l(2)k01209	2354	1896	1061	1379	1667
l(2)k05819	2900	2921	949	1139	1449
l(2)k05911	2	0	0	0	3
l(2)k09022	6259	5494	2270	3204	3233
l(2)k09848	1664	1447	635	550	885
l(2)k09913	3535	3169	1486	1143	1605
l(2)k10201	291	249	88	78	104
l(2)k12914	1363	1131	1265	956	855
l(2)k14505	718	775	392	326	524
l(2)k14710	1203	1097	358	381	586
l(2)not	445	371	317	332	294
l(2)tid	513	483	475	477	361
l(3)02640	3659	3565	1243	1591	1593
l(3)03670	1231	1195	873	667	932
l(3)04053	849	739	275	385	453
l(3)05822	3403	3617	933	1234	2174
l(3)07882	2906	2567	932	1370	1442
l(3)72Ab	6787	6659	3237	4371	4015
l(3)72Dn	1850	1558	554	693	900
l(3)72Dp	437	502	150	143	234
l(3)72Dr	35	31	10	32	51
l(3)73Ah	650	503	558	323	443
l(3)76BDm	3013	2673	940	1021	1729
l(3)87Df	257	258	110	159	111
l(3)L1231	6500	7278	1794	2692	3844
l(3)j2D3	656	669	345	342	223
l(3)mbn	0	0	0	0	0
l(3)mbt	2156	2136	820	887	956
l(3)neo38	2429	2517	1387	1166	1388
l(3)neo43	451	400	164	157	238
l(3)psg2	1744	1842	702	1124	790
lab	1	1	0	14	21
laccase2	969	790	268	255	569
lace	2291	2313	932	613	989
laf	0	3	0	0	0
lama	3531	3137	2044	1779	1876
lambdaTry	0	0	0	0	0
lap	4338	4034	2787	2166	2787
lark	2007	1777	1316	1159	1377
larp	21996	25858	6539	10068	13501
lawc	1763	1605	341	557	926
laza	583	610	285	214	421
lbe	1	0	0	0	0
lbk	2798	3032	767	1178	1932
lbl	0	0	0	0	0
lbm	99	87	7	28	59
lcs	1	3	0	0	0
ldbr	453	450	175	234	239
ldlCp	1585	1510	586	709	981
lds	3111	2933	802	776	1197
lectin-21Ca	6	10	0	21	2
lectin-21Cb	1	0	0	0	0
lectin-22C	1	5	0	3	0
lectin-24A	0	0	0	7	6
lectin-24Db	12	40	0	5	20
lectin-28C	20	76	0	13	5
lectin-29Ca	14	15	0	0	2
lectin-30A	0	0	0	0	0
lectin-33A	4	4	6	17	4
lectin-37Da	0	0	8	0	5
lectin-37Db	0	0	0	0	11
lectin-46Ca	3	0	0	3	0
lectin-46Cb	0	3	0	0	2
let-7	0	0	0	0	0
let-7-C	289	395	25	44	202
levy	1740	1411	1807	1226	1131
lft	11	24	23	15	29
lgs	5370	5012	1617	1991	2789
lic	1303	1328	699	626	672
lid	6514	6626	2625	3348	3332
lig	16208	19517	6940	8920	8336
lig3	1154	1224	913	312	712
lili	1425	1329	348	480	625
lilli	3689	4226	1675	2491	2436
lin	954	896	357	484	501
lin-28	10	2	15	11	22
lin-52	550	421	146	195	345
link	52	59	30	16	36
lmd	0	1	11	0	3
lmgA	0	0	0	0	0
lmgB	0	0	0	0	0
lms	0	0	0	0	0
lobo	0	0	0	0	0
loco	4243	4744	1929	1636	2738
loh	80	85	19	31	51
loj	1844	1391	2703	1362	2013
lok	6074	5386	830	1250	1489
lola	21089	21368	4836	8828	9983
lolal	3589	3408	2252	1936	2450
loopin-1	3	0	0	1	2
loqs	420	432	130	176	263
lost	22337	20786	8714	10720	11990
lov	35	33	32	51	19
lox	56	86	31	50	20
lox2	0	0	0	0	0
lqf	5688	5796	1944	2060	3321
lqfR	3353	3103	1863	1699	1976
lsn	711	699	277	404	355
lt	3294	3367	1335	997	1897
ltl	29	16	11	21	2
luna	3077	4044	904	937	1614
lush	2	5	0	0	0
lute	2437	2425	1820	1613	1708
lva	8789	8695	7423	6851	6160
lwr	2271	1815	1728	1339	1616
lz	10	17	0	21	8
m	182	182	19	49	39
m-cup	1478	1511	396	479	827
mAChR-A	59	88	11	2	7
mAChR-B	1	0	0	0	0
mAChR-C	0	0	0	0	0
mGluR	188	125	10	204	129
mRNA-cap	1524	1420	979	984	1087
mRpL1	1170	1054	486	530	791
mRpL10	536	451	257	200	253
mRpL11	498	521	168	207	261
mRpL12	758	744	402	471	392
mRpL13	438	355	186	257	278
mRpL14	502	387	297	250	283
mRpL15	995	896	398	403	643
mRpL16	437	388	178	277	280
mRpL17	762	566	427	222	421
mRpL18	944	692	458	341	604
mRpL19	943	723	463	544	601
mRpL2	399	516	301	375	297
mRpL20	550	598	228	269	315
mRpL21	575	552	265	245	292
mRpL22	874	857	523	566	627
mRpL23	835	768	338	482	573
mRpL24	1209	1045	611	552	618
mRpL27	393	266	210	194	256
mRpL28	1006	1034	553	545	727
mRpL3	1037	938	483	522	606
mRpL30	1055	910	534	452	723
mRpL32	755	567	290	200	304
mRpL33	632	505	184	238	416
mRpL34	251	153	83	33	169
mRpL35	603	539	363	333	485
mRpL36	239	174	114	190	143
mRpL37	1116	985	601	492	718
mRpL38	621	613	352	457	349
mRpL39	1375	1231	423	550	759
mRpL4	487	428	296	333	348
mRpL40	364	294	197	196	209
mRpL41	259	186	140	155	165
mRpL42	405	345	254	236	296
mRpL43	546	440	318	361	439
mRpL44	1088	1059	564	610	908
mRpL45	950	858	428	568	551
mRpL46	785	813	345	376	606
mRpL47	776	704	442	365	526
mRpL48	265	204	137	197	135
mRpL49	595	473	307	282	333
mRpL50	571	520	263	257	428
mRpL51	631	551	381	326	420
mRpL52	626	580	238	271	325
mRpL53	0	0	0	0	0
mRpL54	573	449	184	177	345
mRpL55	479	378	155	147	240
mRpL9	862	738	455	335	466
mRpS10	1100	929	467	366	700
mRpS11	867	725	438	281	564
mRpS14	156	85	106	115	92
mRpS16	627	591	272	287	357
mRpS17	560	520	309	186	325
mRpS18A	846	789	225	234	354
mRpS18B	612	525	368	340	346
mRpS18C	183	182	125	101	168
mRpS2	569	524	299	262	463
mRpS21	716	554	231	259	355
mRpS22	922	970	614	668	652
mRpS23	596	517	235	201	301
mRpS24	510	430	344	237	361
mRpS25	436	349	237	144	294
mRpS26	525	513	233	343	313
mRpS28	387	348	188	198	248
mRpS29	1143	894	432	525	652
mRpS30	2263	2043	964	1086	1382
mRpS31	1092	928	419	555	666
mRpS33	414	374	207	147	288
mRpS34	494	408	207	210	259
mRpS35	812	948	505	524	653
mRpS5	3320	3270	1111	687	1781
mRpS6	242	219	155	165	124
mRpS7	1553	1463	674	527	801
mRpS9	1467	1416	949	817	1051
mTTF	637	497	252	275	421
mTerf3	406	419	120	150	240
mTerf5	747	641	218	268	403
mab-21	5	5	4	0	11
mad2	861	684	66	160	319
mael	2576	2097	1164	741	859
maf-S	1279	1290	488	480	790
mag	6	17	7	9	0
mago	2435	2467	1493	1068	1704
magu	2489	2779	469	557	1520
mahe	7358	7396	2000	4106	3045
mahj	4566	3906	1722	1916	2216
mal	710	602	183	253	282
mam	4245	5129	1829	2334	3085
mamo	10385	12524	4116	5305	6379
mars	1088	929	196	320	436
mas	1	2	0	0	2
mask	19204	20589	9190	12934	10888
mats	2496	2131	998	799	1322
mav	1261	1048	277	145	245
mbc	14772	18202	3542	4043	8168
mbf1	3727	3381	1790	1792	2146
mbl	2008	2192	1166	1351	1417
mbm	2374	2295	848	764	1198
mbo	1343	1194	672	608	823
mbt	2266	2263	635	961	916
mdlc	1036	817	188	322	291
mdy	1093	1042	244	381	481
me31B	27586	25717	5213	4706	7402
mei-217	0	0	0	0	0
mei-218	63	61	16	15	15
mei-38	300	262	26	217	98
mei-41	1538	1159	342	730	739
mei-9	845	656	234	307	399
mei-P22	59	37	0	25	19
mei-P26	9145	8511	1559	5490	4274
mei-S332	393	358	91	86	147
mei-W68	250	309	43	98	142
meigo	1570	1186	2511	1227	1751
melt	554	575	561	592	572
mesh	133	141	61	97	157
meso18E	305	226	71	82	120
metl	661	671	460	310	398
metro	3187	2750	1760	1540	1572
mew	8050	9180	2862	2387	4476
mex1	71	58	32	15	79
mey	0	0	0	0	0
mfas	4514	4666	15431	9980	8953
mfr	6	18	0	11	12
mfrn	1930	2190	480	546	900
mge	1927	1593	1055	960	1077
mgl	31423	43499	16045	12699	24992
mgr	1733	1851	950	892	1171
mh	497	395	102	215	190
mi	2148	1988	1018	957	1231
mia	274	158	51	43	166
mib1	2466	2438	1070	1154	1242
mib2	2589	2529	912	1169	1283
mid	432	556	774	449	490
mil	13	2	0	14	0
milt	6797	6888	1819	2912	3171
mim	1413	1441	826	1575	926
mino	10363	12184	649	1630	5228
mio	812	805	342	418	538
mip120	2252	2336	765	946	1109
mip130	1745	1783	860	827	891
mip40	639	565	229	347	358
miple1	57	57	2	26	31
miple2	2568	2439	1139	638	1148
mir-1	0	0	0	0	0
mir-10	0	0	0	0	0
mir-100	0	0	0	0	0
mir-1000	0	0	0	0	0
mir-1001	0	0	0	0	0
mir-1002	0	0	0	0	0
mir-1003	0	0	0	0	0
mir-1004	0	0	0	0	0
mir-1005	0	0	0	0	0
mir-1006	0	0	0	0	0
mir-1007	0	0	0	0	0
mir-1008	0	0	0	0	0
mir-1009	0	0	0	0	0
mir-1010	0	0	0	0	0
mir-1011	0	0	0	0	0
mir-1012	0	0	0	0	0
mir-1013	0	0	0	0	0
mir-1014	0	0	0	0	0
mir-1015	0	0	0	0	0
mir-1016	0	0	0	0	0
mir-1017	0	0	0	0	0
mir-11	0	2	4	0	0
mir-12	4	0	4	20	1
mir-124	0	0	0	0	0
mir-125	0	0	0	0	0
mir-133	0	0	0	0	0
mir-137	0	0	0	0	0
mir-13a	0	0	0	0	0
mir-13b-1	0	0	0	0	0
mir-13b-2	1	2	0	0	0
mir-14	0	0	0	0	0
mir-184	0	0	0	0	0
mir-190	12	6	0	2	2
mir-193	0	0	0	0	0
mir-210	0	0	0	0	0
mir-219	0	0	0	0	0
mir-2279	9	19	12	0	16
mir-2280	0	0	0	0	0
mir-2281	3	13	0	6	1
mir-2282	12	16	0	12	7
mir-2283	5	13	0	0	7
mir-2489	0	0	0	0	0
mir-2490	0	0	0	0	0
mir-2491	4	8	0	9	13
mir-2492	12	10	0	4	2
mir-2493	20	9	15	4	7
mir-2494	0	0	0	0	0
mir-2495	0	0	0	0	0
mir-2496	7	4	0	6	6
mir-2497	0	0	0	0	0
mir-2498	2	0	0	0	0
mir-2499	0	0	0	0	0
mir-2500	0	0	0	0	0
mir-2501	0	0	0	0	0
mir-252	0	0	0	0	0
mir-2535b	0	0	0	0	0
mir-263b	0	0	0	0	0
mir-274	6	2	0	0	0
mir-275	0	0	0	0	0
mir-276a	0	0	0	0	0
mir-276b	0	0	0	0	0
mir-277	0	0	0	0	0
mir-278	0	0	0	0	0
mir-279	0	0	0	0	0
mir-280	0	0	0	0	0
mir-281-1	0	0	0	0	0
mir-281-2	0	0	0	0	0
mir-282	0	0	0	0	0
mir-283	74	77	14	50	35
mir-284	0	0	0	0	0
mir-285	0	0	0	0	0
mir-286	0	0	0	0	0
mir-287	0	0	0	0	0
mir-288	0	0	0	0	0
mir-289	0	0	0	0	0
mir-2a-1	8	12	13	0	11
mir-2a-2	19	15	13	16	7
mir-2b-1	0	0	0	0	0
mir-2b-2	3	2	0	0	4
mir-2c	0	0	0	0	0
mir-3	0	0	0	0	0
mir-303	0	0	0	0	0
mir-304	62	44	39	29	55
mir-305	10	12	3	6	12
mir-306	1	0	0	0	0
mir-307a	4	3	0	0	0
mir-307b	0	0	0	0	0
mir-308	2	1	0	0	1
mir-309	0	0	0	0	0
mir-310	0	0	0	0	0
mir-311	0	1	0	0	0
mir-312	0	1	0	0	0
mir-313	0	0	0	0	0
mir-314	0	0	0	0	0
mir-315	0	0	0	0	0
mir-316	0	0	0	0	0
mir-317	20	8	0	0	7
mir-318	6	9	9	25	28
mir-31a	0	0	0	0	0
mir-31b	0	1	0	0	0
mir-33	16	9	0	0	24
mir-34	0	0	0	0	0
mir-3641	0	0	0	0	0
mir-3642	0	0	0	0	0
mir-3643	0	0	0	0	0
mir-3644	0	0	0	0	0
mir-3645	16	18	0	0	16
mir-375	0	0	0	0	0
mir-4	0	0	0	0	0
mir-4908	0	0	0	0	0
mir-4909	0	0	0	0	0
mir-4910	0	0	0	0	0
mir-4911	0	0	0	0	0
mir-4912	0	0	0	0	0
mir-4913	0	0	0	0	0
mir-4914	0	1	0	0	0
mir-4915	0	0	0	0	0
mir-4916	0	0	0	0	0
mir-4917	0	0	0	0	0
mir-4918	0	0	0	0	0
mir-4919	0	0	0	0	0
mir-4939	0	0	0	0	0
mir-4940	0	0	0	0	0
mir-4941	0	0	0	0	0
mir-4942	0	0	0	0	0
mir-4943	5	17	0	5	7
mir-4944	0	0	0	0	0
mir-4945	0	0	0	0	0
mir-4946	0	0	0	0	0
mir-4947	0	0	0	0	0
mir-4948	0	5	4	0	5
mir-4949	0	0	0	0	0
mir-4950	0	0	0	0	0
mir-4951	0	0	0	0	0
mir-4952	0	0	0	0	0
mir-4953	13	32	13	3	5
mir-4954	8	12	1	5	18
mir-4955	13	3	4	10	8
mir-4956	0	0	0	0	0
mir-4957	0	1	0	0	0
mir-4958	0	0	0	0	0
mir-4959	0	0	0	0	0
mir-4960	1	0	0	0	0
mir-4961	0	0	0	0	0
mir-4962	13	20	0	3	18
mir-4963	0	0	0	0	0
mir-4964	5	0	0	0	0
mir-4965	12	11	1	4	11
mir-4966-1	0	0	0	0	0
mir-4967	60	42	9	13	9
mir-4968	41	42	33	40	28
mir-4969	10	4	0	0	0
mir-4970	1	3	0	0	0
mir-4971	0	0	0	0	0
mir-4972	17	30	16	13	5
mir-4973	0	0	0	0	0
mir-4974	17	20	0	7	0
mir-4975	36	38	1	5	24
mir-4976	0	0	0	0	0
mir-4977	0	0	0	0	0
mir-4978	4	1	6	0	11
mir-4979	6	4	0	3	1
mir-4980	6	3	0	8	3
mir-4981	0	0	0	0	0
mir-4982	0	0	0	7	0
mir-4983	0	0	0	0	0
mir-4984	11	23	0	8	6
mir-4985	68	41	0	10	36
mir-4986	0	0	0	0	0
mir-4987	0	0	0	0	0
mir-5	0	0	0	0	0
mir-6-1	0	0	0	0	0
mir-6-2	0	0	0	0	0
mir-6-3	0	0	0	0	0
mir-7	3	3	2	0	0
mir-79	0	2	0	0	2
mir-8	0	0	0	0	0
mir-87	0	1	0	0	0
mir-927	0	0	0	0	0
mir-929	0	3	0	0	0
mir-92a	0	0	0	0	0
mir-92b	0	0	0	0	0
mir-932	0	0	0	0	0
mir-9369	0	0	0	0	0
mir-9370	0	0	0	0	0
mir-9371	0	0	0	0	0
mir-9372	0	0	0	0	0
mir-9373	0	0	0	0	0
mir-9374	0	0	0	0	0
mir-9375	0	0	0	0	0
mir-9376	0	0	0	9	0
mir-9377	10	8	0	6	9
mir-9378	4	24	0	12	10
mir-9379	0	0	3	0	9
mir-9380	2	2	0	0	0
mir-9381	0	1	0	0	0
mir-9382	28	23	0	5	4
mir-9383	0	0	0	0	0
mir-9384	0	1	0	0	0
mir-9385	0	0	0	0	0
mir-9388	0	0	0	0	0
mir-954	1	0	0	0	0
mir-955	0	0	0	0	0
mir-956	8	3	7	4	10
mir-957	0	0	0	7	0
mir-958	0	0	0	0	0
mir-959	0	0	0	0	0
mir-960	0	0	0	0	0
mir-961	0	0	0	0	0
mir-962	0	4	0	0	0
mir-963	0	0	0	0	0
mir-964	0	0	0	0	0
mir-965	3	1	0	0	0
mir-966	2	16	0	0	7
mir-967	94	126	30	44	75
mir-968	0	0	0	0	0
mir-969	0	1	0	0	0
mir-970	0	0	0	0	0
mir-971	0	0	0	0	0
mir-972	0	0	0	0	0
mir-973	0	0	0	0	0
mir-974	0	0	0	0	0
mir-975	0	0	0	0	0
mir-976	0	0	0	0	0
mir-977	0	0	0	0	0
mir-978	0	0	0	0	0
mir-979	0	0	0	0	0
mir-980	0	0	0	0	0
mir-981	0	0	0	0	0
mir-982	0	0	0	0	0
mir-983-1	0	0	0	0	0
mir-983-2	0	0	0	0	0
mir-984	0	0	0	0	0
mir-985	0	0	0	0	0
mir-986	47	66	39	17	106
mir-987	0	0	0	0	0
mir-988	3	3	4	3	2
mir-989	7	4	11	0	21
mir-990	0	0	0	0	0
mir-991	0	0	0	0	0
mir-992	0	0	0	0	0
mir-993	0	0	0	0	0
mir-994	21	14	5	38	23
mir-995	0	0	0	0	0
mir-996	0	0	0	0	0
mir-997-1	0	0	0	0	0
mir-998	16	18	9	10	14
mir-999	4	1	0	4	0
mir-9a	0	0	0	0	0
mir-9b	0	3	0	0	0
mir-9c	1	0	0	0	0
mir-iab-4	0	0	0	0	0
mir-iab-8	0	0	0	0	0
mira	43	33	20	46	20
mirr	598	564	836	680	595
mkg-p	0	0	0	0	0
mld	5700	5176	1583	2787	2288
mldr	230	147	160	122	118
mle	1993	1906	1001	1035	1204
mlt	3685	4166	346	457	2273
mmd	15	12	3	13	12
mms4	241	209	62	62	107
mmy	2374	2207	717	765	1111
mnb	6016	6239	1230	2129	3080
mnd	1985	1780	3218	1643	1777
mod	31896	29950	13529	11295	16162
mod(mdg4)	4093	3652	1711	2427	2337
modSP	163	228	58	20	147
mof	1013	930	355	288	438
moi	0	0	0	0	0
mol	1034	1048	168	229	289
mon2	3843	4161	2411	2179	2891
moody	1824	2124	262	271	903
mop	8143	8751	1775	2605	3999
mor	4503	4315	2236	2872	2471
morgue	664	517	212	317	324
mr	1290	1179	368	453	700
mre11	770	683	79	273	284
mri	1048	1110	498	402	610
mrj	4031	4029	1136	1108	2159
mrn	509	404	188	198	263
mrt	1799	1795	873	737	1038
ms(2)34Fe	38	46	15	25	74
ms(2)35Ci	0	0	0	0	0
ms(3)76Ba	0	1	0	4	0
ms(3)76Ca	0	0	0	0	0
ms(3)76Cc	76	105	0	22	20
ms(3)K81	0	0	0	0	0
msb1l	840	600	168	232	392
msd1	274	290	40	113	151
msd5	240	168	49	113	137
msi	4089	4480	656	1077	1819
msk	16988	15712	6315	6826	7662
msl-1	4555	4334	1105	1439	1679
msl-2	181	177	74	194	93
msl-3	786	690	274	197	390
msn	12060	13659	4604	4553	8479
msopa	3	3	0	0	6
mspo	15	31	0	0	11
msps	13267	13282	3104	4419	6077
mst	538	516	145	147	324
mtDNA-helicase	635	518	171	282	277
mtRNApol	1892	1806	803	933	1172
mtSSB	1528	1489	538	529	837
mtTFB1	0	0	0	0	0
mtTFB2	383	276	111	140	217
mtd	11110	13746	4490	4521	8782
mtg	239	293	50	71	136
mth	1362	1298	592	235	747
mthl1	2611	2569	1818	1813	2093
mthl10	1939	2096	619	616	1968
mthl11	57	71	7	35	54
mthl12	0	0	0	0	0
mthl13	1	3	4	0	0
mthl14	102	38	3	3	67
mthl15	32	29	24	20	62
mthl2	22	47	0	0	45
mthl3	565	531	325	251	374
mthl4	171	214	168	71	148
mthl5	964	921	207	219	384
mthl6	0	0	0	0	0
mthl7	6	14	8	0	0
mthl8	0	0	0	0	0
mthl9	180	147	280	179	172
mtm	1125	1076	758	531	902
mtrm	1840	1723	259	339	387
mts	10911	10540	4990	4908	6316
mtsh	185	76	15	28	38
mtt	25	18	13	0	0
mu2	2390	1733	358	567	584
mub	8031	7391	4240	4416	5122
muc	2911	2958	1903	2049	2369
mud	7432	6135	927	3104	1744
mura	2114	2856	626	727	1012
mus101	1390	1162	470	614	557
mus201	1464	1440	382	492	509
mus205	1378	1169	348	496	577
mus301	867	761	220	347	363
mus304	599	547	143	232	237
mus308	2943	2587	410	1315	1535
mus312	0	0	0	0	0
mus81	759	669	135	161	206
muskelin	3252	3201	482	525	835
mute	3063	2600	828	1446	1485
mv	4821	6062	1260	1755	4275
mwh	417	371	77	41	295
mxc	2532	2216	846	1090	1001
mxt	3204	3232	1106	1176	1998
myo	5377	6302	1130	916	3012
mys	14812	17210	5689	3978	7991
nAChRalpha1	3	0	0	4	0
nAChRalpha2	0	0	0	0	0
nAChRalpha3	333	283	10	2	38
nAChRalpha4	682	595	42	140	172
nAChRalpha5	0	0	0	0	0
nAChRalpha6	8	6	0	1	1
nAChRalpha7	8	17	0	0	10
nAChRbeta1	19	17	0	17	8
nAChRbeta2	24	17	0	20	17
nAChRbeta3	63	117	6	20	29
nSyb	19	16	5	7	7
na	15	12	0	0	3
nab	0	0	0	0	0
nac	240	182	284	155	295
nahoda	1626	2364	1931	1666	2538
nan	4	4	10	2	7
natalisin	5	5	0	0	2
nau	1	4	0	0	0
nbs	1496	1235	232	515	591
ncd	1006	772	240	707	542
nclb	2251	2045	1165	1317	1558
ncm	3581	3328	2473	2695	2019
nct	4156	3970	1242	891	1714
ndl	30725	25055	63147	52422	42530
neb	523	487	142	241	250
nec	35	75	89	21	37
nej	10289	10478	3954	6211	4887
nemy	915	841	1148	688	932
neo	42	68	48	21	48
nerfin-1	10	3	0	3	0
nerfin-2	4	7	0	0	1
nero	882	802	404	250	506
nes	2255	2181	739	805	1173
nesd	738	757	140	393	456
net	103	111	26	23	75
neur	1562	1266	337	583	731
ng1	1	0	0	0	0
ng2	0	0	0	0	0
ng3	0	0	0	0	0
ng4	0	0	0	0	0
nht	0	0	0	0	0
niki	7	16	5	0	10
ninaA	61	86	20	64	65
ninaB	11	10	1	0	0
ninaC	0	5	0	0	0
ninaD	0	6	0	0	4
ninaE	6	7	4	0	5
ninaG	15	17	0	0	4
nito	2960	2911	1449	1454	1606
nkd	733	905	249	540	624
nmd	1978	1881	800	617	1421
nmdyn-D6	188	141	30	81	64
nmdyn-D7	238	237	34	100	81
nmo	3460	3114	1252	1973	1845
noc	1460	1618	853	378	1131
nocte	6189	6278	4996	5404	3291
nod	864	799	104	179	114
noe	161	124	44	75	83
noi	1098	920	556	633	599
nol	18	9	0	1	18
nolo	86	46	199	111	90
nom	374	341	218	139	204
nompA	0	2	0	0	0
nompB	35	17	9	2	13
nompC	0	1	0	7	2
nonA	1704	1782	1367	1530	1135
nonA-l	1895	1702	415	574	695
nonC	3717	4004	1872	2420	2551
nop5	9583	9003	4210	4654	5157
nopo	704	609	162	150	300
nord	444	443	436	249	210
norpA	5514	5618	822	1743	2393
nos	6111	5791	645	666	930
not	878	771	461	497	541
nrm	281	204	90	98	119
nrv1	8807	10657	6300	3333	6162
nrv2	1953	2280	1556	890	1442
nrv3	50	36	14	4	25
nsl1	4148	4215	1763	2453	2480
nsr	1	1	5	33	6
nst	1459	1278	1283	1141	921
ntc	285	322	130	108	133
nub	205	199	1	21	100
nudC	2615	2534	1128	1245	1204
nudE	4481	4663	887	1134	2049
nuf	4225	4325	1296	1585	2855
nullo	0	0	0	0	0
numb	2716	2662	1146	1187	1736
nvd	429	477	248	163	328
nvy	31	18	0	7	9
nw	15	6	12	18	2
nwk	37	16	14	11	29
nxf2	2679	2564	2253	1476	1911
nxf4	0	1	0	0	0
nyo	0	1	11	0	0
oaf	1994	1912	373	815	912
obe	1862	1873	866	1164	1187
obst-A	3	4	0	3	6
obst-B	14	9	9	3	13
obst-E	7	2	0	14	0
obst-F	0	0	0	0	0
obst-G	0	0	0	0	0
obst-H	108	37	120	103	81
obst-I	2	1	0	0	0
obst-J	0	1	0	0	0
oc	0	1	0	0	3
ocm	2329	2154	907	1044	1139
ocn	1	3	0	0	5
odd	100	69	34	18	38
ogre	4855	4983	3956	3270	4773
okr	648	624	133	318	304
olf186-F	1503	1301	471	819	671
olf186-M	4685	4954	407	521	1804
olf413	52	42	32	40	43
omd	1403	1257	560	668	796
ome	719	729	446	311	509
onecut	16	31	0	13	13
opa	0	0	0	0	0
opm	1025	1013	526	467	469
or	841	861	526	339	539
orb	8447	6801	987	3175	2110
orb2	760	927	132	278	370
ord	206	117	25	25	67
org-1	834	840	2	104	310
ort	0	0	0	0	2
osa	5822	5709	3047	4516	3278
osk	16507	13287	2882	6663	5197
osp	3501	3184	2665	2332	2602
otk	715	643	49	84	147
otk2	142	135	21	31	56
otp	3	0	0	0	13
otu	8615	8354	673	1581	2019
ouib	5	15	0	3	9
out	1488	1518	282	634	675
ovm	0	0	0	0	0
ovo	5579	4731	716	3137	1880
ox	1569	1439	762	782	1393
oxt	2014	1686	1684	965	1288
oys	9141	10430	1781	1513	4612
p	1442	1353	544	665	801
p-cup	14	20	10	0	12
p115	1109	982	928	821	1062
p120ctn	7019	6998	2280	2174	4096
p130CAS	1910	2021	847	833	1332
p24-1	1302	1217	1559	1365	1573
p24-2	0	0	0	0	0
p38a	849	807	353	258	511
p38b	1177	1123	451	387	646
p38c	110	79	0	8	90
p47	1442	1323	881	902	971
p53	580	525	202	295	272
pAbp	99123	99076	46598	49780	53110
pHCl	8	4	0	0	10
pad	712	571	132	110	231
pain	3555	4221	1381	808	2382
pall	1362	1092	369	415	590
pan	3600	4109	1127	2032	2502
papi	2005	1602	615	719	924
par-1	17631	19352	5734	6439	11079
par-6	2533	2521	698	752	1020
para	24	20	0	3	10
park	293	215	160	158	166
parvin	1397	1491	732	547	988
pasha	935	797	388	493	561
pasi1	468	453	330	167	390
pasi2	1059	1135	472	338	945
path	18552	15908	16347	11673	16692
pav	2488	1999	404	1607	1558
pb	0	0	0	0	0
pbl	3014	2549	520	903	1046
pch2	1593	1393	268	502	664
pck	691	767	419	285	724
pcl	9	15	16	54	68
pcm	1670	1608	897	877	792
pcs	5537	5687	769	1795	2747
pcx	6249	7105	2260	3124	3364
pdgy	9167	9517	1694	1815	4373
pdm2	0	7	0	0	0
pdm3	51	32	0	13	12
pds5	4232	3748	1455	2058	2539
pea	2704	2321	1077	811	1038
peb	8863	10328	3750	3336	4873
pelo	2200	2445	995	892	1196
pen-2	695	615	249	148	388
peng	3309	3299	1666	1969	1973
per	542	614	344	242	435
pes	4826	5338	1013	1490	2877
pgant2	209	213	102	86	240
pgant3	810	836	779	772	836
pgant4	9	9	4	6	2
pgant5	5633	5714	6711	4023	4834
pgant6	2492	2410	4400	2813	2724
pgant8	7	9	14	4	19
pgc	2574	2410	229	314	587
ph-d	1640	1533	358	711	870
ph-p	867	848	502	596	440
phm	117	160	599	124	131
pho	3448	3493	1057	897	1887
phol	2376	2331	758	940	1021
phr	336	281	19	179	180
phr6-4	866	869	141	194	265
phtf	1622	1552	648	538	755
phu	4	11	0	12	2
phyl	0	0	0	0	2
